0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.63
3 info using node@v0.8.12
1455 silly gunzTarPerm extractEntry tasks/css.js
1456 silly gunzTarPerm extractEntry tasks/compass.js
1457 silly gunzTarPerm extractEntry tasks/misc.js
1458 silly gunzTarPerm extractEntry tasks/rev.js
1459 silly gunzTarPerm extractEntry tasks/rjs.js
1460 silly gunzTarPerm extractEntry tasks/server.js
1461 silly gunzTarPerm extractEntry tasks/tar.js
1462 silly gunzTarPerm extractEntry tasks/yeoman.js
1463 silly gunzTarPerm extractEntry tasks/manifest.js
1464 silly gunzTarPerm extractEntry tasks/livereload/livereload.js
1465 silly gunzTarPerm extractEntry tasks/init/yeoman.js
1466 silly gunzTarPerm extractEntry test/test-bower.js
1467 silly gunzTarPerm extractEntry test/test-build.js
1468 silly gunzTarPerm extractEntry test/test-usemin.js
1469 silly gunzTarPerm extractEntry test/fixtures/usemin.html
1470 silly gunzTarPerm extractEntry test/helpers/index.js
1471 silly gunzTarPerm extractEntry test/helpers/runnable.js
1472 silly gunzTarPerm extractEntry test/mocha.opts
1473 silly gunzTarPerm extractEntry test/test-insight.py
1474 silly gunzTarPerm extractEntry .jshintrc
1475 verbose read json /Users/Vince/.npm/yeoman/0.9.6/package/package.json
1476 silly lockFile a094e9f3-s-Vince-npm-yeoman-0-9-6-package /Users/Vince/.npm/yeoman/0.9.6/package
1477 silly shasum updated bytes 40960
1478 silly shasum updated bytes 40960
1479 silly shasum updated bytes 40960
1480 silly shasum updated bytes 40960
1481 silly shasum updated bytes 40960
1482 silly shasum updated bytes 40960
1483 silly shasum updated bytes 40960
1484 silly shasum updated bytes 40960
1485 silly shasum updated bytes 40960
1486 silly shasum updated bytes 40960
1487 silly shasum updated bytes 40960
1488 silly shasum updated bytes 40960
1489 silly shasum updated bytes 40960
1490 silly shasum updated bytes 40960
1491 silly shasum updated bytes 40960
1492 silly shasum updated bytes 40960
1493 silly shasum updated bytes 40960
1494 silly shasum updated bytes 40960
1495 silly shasum updated bytes 40960
1496 silly shasum updated bytes 40960
1497 silly shasum updated bytes 40960
1498 silly shasum updated bytes 40960
1499 silly shasum updated bytes 40960
1500 silly shasum updated bytes 40960
1501 silly shasum updated bytes 40960
1502 silly shasum updated bytes 40960
1503 silly shasum updated bytes 40960
1504 silly shasum updated bytes 40960
1505 silly shasum updated bytes 40960
1506 silly shasum updated bytes 40960
1507 silly shasum updated bytes 40960
1508 silly shasum updated bytes 40960
1509 silly shasum updated bytes 40960
1510 silly shasum updated bytes 40960
1511 silly shasum updated bytes 40960
1512 silly shasum updated bytes 40960
1513 silly shasum updated bytes 40960
1514 silly shasum updated bytes 40960
1515 silly shasum updated bytes 40960
1516 silly shasum updated bytes 40960
1517 silly shasum updated bytes 40960
1518 silly shasum updated bytes 40960
1519 silly shasum updated bytes 40960
1520 silly shasum updated bytes 40960
1521 silly shasum updated bytes 40960
1522 silly shasum updated bytes 40960
1523 silly shasum updated bytes 40960
1524 silly shasum updated bytes 40960
1525 silly shasum updated bytes 40960
1526 silly shasum updated bytes 40960
1527 silly shasum updated bytes 40960
1528 silly shasum updated bytes 40960
1529 silly shasum updated bytes 40960
1530 silly shasum updated bytes 40960
1531 silly shasum updated bytes 40960
1532 silly shasum updated bytes 40960
1533 silly shasum updated bytes 17894
1534 info shasum 2e80fda9f0b2c77392798012dbb10f696e7c5c26
1534 info shasum /Users/Vince/.npm/yeoman/0.9.6/package.tgz
1535 verbose from cache /Users/Vince/.npm/yeoman/0.9.6/package/package.json
1536 verbose chmod /Users/Vince/.npm/yeoman/0.9.6/package.tgz 644
1537 verbose chown /Users/Vince/.npm/yeoman/0.9.6/package.tgz [ 501, 20 ]
1538 silly lockFile b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
1539 silly lockFile 72540a0c-yeoman-0-9-6 yeoman@0.9.6
1540 silly lockFile fd94f358-yeoman yeoman@*
1541 info outdated updating [ [ '/usr/local/lib', 'yeoman', '0.9.4', '0.9.6' ] ]
1542 verbose install where,what [ '/usr/local/lib', [ 'yeoman@0.9.6' ] ]
1543 verbose read json /usr/local/lib/package.json
1544 verbose read json /usr/local/lib/package.json
1545 verbose cache add [ 'yeoman@0.9.6', null ]
1546 silly cache add name=undefined spec="yeoman@0.9.6" args=["yeoman@0.9.6",null]
1547 verbose parsed url { pathname: 'yeoman@0.9.6',
1547 verbose parsed url   path: 'yeoman@0.9.6',
1547 verbose parsed url   href: 'yeoman@0.9.6' }
1548 silly cache add name="yeoman" spec="0.9.6" args=["yeoman","0.9.6"]
1549 verbose parsed url { pathname: '0.9.6', path: '0.9.6', href: '0.9.6' }
1550 verbose addNamed [ 'yeoman', '0.9.6' ]
1551 verbose addNamed [ '0.9.6', '0.9.6' ]
1552 silly lockFile 72540a0c-yeoman-0-9-6 yeoman@0.9.6
1553 verbose lock yeoman@0.9.6 /Users/Vince/.npm/72540a0c-yeoman-0-9-6.lock
1554 verbose url raw yeoman/0.9.6
1555 verbose url resolving [ 'https://registry.npmjs.org/', './yeoman/0.9.6' ]
1556 verbose url resolved https://registry.npmjs.org/yeoman/0.9.6
1557 info trying registry request attempt 1 at 10:46:55
1558 http GET https://registry.npmjs.org/yeoman/0.9.6
1559 http 200 https://registry.npmjs.org/yeoman/0.9.6
1560 silly registry.get cb [ 200,
1560 silly registry.get   { vary: 'Accept',
1560 silly registry.get     server: 'CouchDB/1.2.0 (Erlang OTP/R15B)',
1560 silly registry.get     etag: '"2V3KNVESJEHKZNYAR1EG6GCC3"',
1560 silly registry.get     date: 'Sat, 22 Dec 2012 02:45:57 GMT',
1560 silly registry.get     'content-type': 'application/json',
1560 silly registry.get     'content-length': '2765' } ]
1561 silly lockFile b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
1562 verbose lock https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz /Users/Vince/.npm/b1f1a287-pmjs-org-yeoman-yeoman-0-9-6-tgz.lock
1563 verbose addRemoteTarball [ 'https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz',
1563 verbose addRemoteTarball   '2e80fda9f0b2c77392798012dbb10f696e7c5c26' ]
1564 info retry fetch attempt 1 at 10:46:59
1565 verbose fetch to= /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144419544-0.4432058751117438/tmp.tgz
1566 http GET https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
1567 http 200 https://registry.npmjs.org/yeoman/-/yeoman-0.9.6.tgz
1568 silly shasum updated bytes 40960
1569 silly shasum updated bytes 40960
1570 silly shasum updated bytes 40960
1571 silly shasum updated bytes 40960
1572 silly shasum updated bytes 40960
1573 silly shasum updated bytes 40960
1574 silly shasum updated bytes 40960
1575 silly shasum updated bytes 40960
1576 silly shasum updated bytes 40960
1577 silly shasum updated bytes 40960
1578 silly shasum updated bytes 40960
1579 silly shasum updated bytes 40960
1580 silly shasum updated bytes 40960
1581 silly shasum updated bytes 40960
1582 silly shasum updated bytes 40960
1583 silly shasum updated bytes 40960
1584 silly shasum updated bytes 40960
1585 silly shasum updated bytes 40960
1586 silly shasum updated bytes 40960
1587 silly shasum updated bytes 40960
1588 silly shasum updated bytes 40960
1589 silly shasum updated bytes 40960
1590 silly shasum updated bytes 40960
1591 silly shasum updated bytes 40960
1592 silly shasum updated bytes 40960
1593 silly shasum updated bytes 40960
1594 silly shasum updated bytes 40960
1595 silly shasum updated bytes 40960
1596 silly shasum updated bytes 40960
1597 silly shasum updated bytes 40960
1598 silly shasum updated bytes 40960
1599 silly shasum updated bytes 40960
1600 silly shasum updated bytes 40960
1601 silly shasum updated bytes 40960
1602 silly shasum updated bytes 40960
1603 silly shasum updated bytes 40960
1604 silly shasum updated bytes 40960
1605 silly shasum updated bytes 40960
1606 silly shasum updated bytes 40960
1607 silly shasum updated bytes 40960
1608 silly shasum updated bytes 40960
1609 silly shasum updated bytes 40960
1610 silly shasum updated bytes 40960
1611 silly shasum updated bytes 40960
1612 silly shasum updated bytes 40960
1613 silly shasum updated bytes 40960
1614 silly shasum updated bytes 40960
1615 silly shasum updated bytes 40960
1616 silly shasum updated bytes 40960
1617 silly shasum updated bytes 40960
1618 silly shasum updated bytes 40960
1619 silly shasum updated bytes 40960
1620 silly shasum updated bytes 40960
1621 silly shasum updated bytes 40960
1622 silly shasum updated bytes 40960
1623 silly shasum updated bytes 40960
1624 silly shasum updated bytes 17894
1625 info shasum 2e80fda9f0b2c77392798012dbb10f696e7c5c26
1625 info shasum /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144419544-0.4432058751117438/tmp.tgz
1626 verbose tar unpack /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144419544-0.4432058751117438/tmp.tgz
1627 silly lockFile af17de27-19544-0-4432058751117438-package /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144419544-0.4432058751117438/package
1628 verbose lock /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144419544-0.4432058751117438/package /Users/Vince/.npm/af17de27-19544-0-4432058751117438-package.lock
1629 silly gunzTarPerm modes [ '755', '644' ]
1630 silly gunzTarPerm extractEntry package.json
1631 silly gunzTarPerm extractEntry Gruntfile.js
1632 silly gunzTarPerm extractEntry yeoman.js
1633 silly gunzTarPerm extractEntry doc/bower.md
1634 silly gunzTarPerm extractEntry doc/build.md
1635 silly gunzTarPerm extractEntry doc/faq.md
1636 silly gunzTarPerm extractEntry doc/folders.md
1637 silly gunzTarPerm extractEntry doc/gruntfile.md
1638 silly gunzTarPerm extractEntry doc/init.md
1639 silly gunzTarPerm extractEntry doc/insight.md
1640 silly gunzTarPerm extractEntry doc/server.md
1641 silly gunzTarPerm extractEntry doc/test.md
1642 silly gunzTarPerm extractEntry doc/yeoman.md
1643 silly gunzTarPerm extractEntry lib/plugins/insight.js
1644 silly gunzTarPerm extractEntry lib/plugins/updater.js
1645 silly gunzTarPerm extractEntry lib/support/confess.js
1646 silly gunzTarPerm extractEntry lib/support/confess.json
1647 silly gunzTarPerm extractEntry lib/utils/fetch.js
1648 silly gunzTarPerm extractEntry lib/utils/index.js
1649 silly gunzTarPerm extractEntry man/init.1
1650 silly gunzTarPerm extractEntry man/bower.1
1651 silly gunzTarPerm extractEntry man/faq.1
1652 silly gunzTarPerm extractEntry man/folders.1
1653 silly gunzTarPerm extractEntry man/gruntfile.1
1654 silly gunzTarPerm extractEntry man/build.1
1655 silly gunzTarPerm extractEntry man/insight.1
1656 silly gunzTarPerm extractEntry man/serve.1
1657 silly gunzTarPerm extractEntry man/server.1
1658 silly gunzTarPerm extractEntry man/test.1
1659 silly gunzTarPerm extractEntry man/yeoman.1
1660 silly gunzTarPerm extractEntry bin/help.txt
1661 silly gunzTarPerm extractEntry bin/yeoman
1662 silly gunzTarPerm extractEntry bin/yeomaninsight.py
1663 silly gunzTarPerm extractEntry readme.md
1664 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/package.json
1665 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.npmignore
1666 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/Gruntfile.js
1667 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.htaccess
1668 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/favicon.ico
1669 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/.npmignore
1670 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/destroy.png
1671 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/nyan.gif
1672 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/index.html
1673 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/hm.js
1674 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/main.js
1675 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/plugins.js
1676 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Task.js
1677 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/TaskApp.js
1678 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Tasks.js
1679 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/spineModule.js
1680 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Task.coffee
1681 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/TaskApp.coffee
1682 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Tasks.coffee
1683 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/jquery.js
1684 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/component.json
1685 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/package.json
1686 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/.npmignore
1687 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/README.md
1688 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/LICENSE
1689 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/index.js
1690 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/Cakefile
1691 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/component.json
1692 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/ajax.js
1693 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/list.js
1694 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/local.js
1695 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/manager.js
1696 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/relation.js
1697 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/route.js
1698 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/spine.js
1699 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/ajax.coffee
1700 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/list.coffee
1701 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/local.coffee
1702 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/manager.coffee
1703 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/relation.coffee
1704 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/route.coffee
1705 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/spine.coffee
1706 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/ajax.html
1707 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/index.html
1708 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/lib/jasmine.html.js
1709 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/lib/jasmine.js
1710 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/lib/jquery.js
1711 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/lib/jasmine.css
1712 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/lib/MIT.LICENSE
1713 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/manager.html
1714 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/route.html
1715 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/ajax.js
1716 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/class.js
1717 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/controller.js
1718 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/events.js
1719 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/manager.js
1720 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/model.js
1721 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/model.local.js
1722 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/model.relation.js
1723 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/test/specs/route.js
1724 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/hm/fun.hm
1725 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/hm/nyan.hm
1726 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/README.md
1727 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/cs.js
1728 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/jquery.tmpl.js
1729 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/json2.js
1730 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/modernizr-2.5.3.min.js
1731 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/require.js
1732 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/underscore.js
1733 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/.jshintrc
1734 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-alert.js
1735 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-carousel.js
1736 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-collapse.js
1737 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-dropdown.js
1738 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-modal.js
1739 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-button.js
1740 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-scrollspy.js
1741 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-tab.js
1742 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-tooltip.js
1743 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-transition.js
1744 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-typeahead.js
1745 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/bootstrap/bootstrap-popover.js
1746 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/speakWorker.js
1747 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/speakGenerator.js
1748 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/demo.html
1749 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ka_rules
1750 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/af_list
1751 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ca_list
1752 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ca_rules
1753 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/cs_list
1754 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/cs_rules
1755 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/cy_list
1756 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/cy_rules
1757 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/da_extra
1758 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/da_list
1759 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/da_rules
1760 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/de_list
1761 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/de_rules
1762 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/dict_log
1763 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/dict_phonemes
1764 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/el_list
1765 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/el_rules
1766 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/en_list
1767 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/en_rules
1768 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/eo_list
1769 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/eo_rules
1770 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/es_list
1771 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/es_rules
1772 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/fi_list
1773 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/fi_rules
1774 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/fr_list
1775 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/fr_rules
1776 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/grc_list
1777 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/grc_rules
1778 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hbs_list
1779 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hbs_rules
1780 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hi_list
1781 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hi_rules
1782 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hu_list
1783 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hu_rules
1784 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hy_list
1785 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/hy_rules
1786 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/id_list
1787 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/id_rules
1788 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/is_list
1789 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/is_rules
1790 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/it_list
1791 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/it_listx
1792 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/it_rules
1793 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/jbo_list
1794 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/jbo_rules
1795 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ka_list
1796 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/af_rules
1797 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/kn_list
1798 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/kn_rules
1799 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ku_list
1800 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ku_rules
1801 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/la_list
1802 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/la_rules
1803 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/lv_list
1804 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/lv_rules
1805 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/mk_list
1806 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/mk_rules
1807 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ml_list
1808 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ml_rules
1809 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/nci_list
1810 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/nci_rules
1811 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/nl_list
1812 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/nl_rules
1813 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/no_list
1814 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/no_rules
1815 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pap_list
1816 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pap_rules
1817 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pl_list
1818 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pl_rules
1819 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pt_list
1820 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/pt_rules
1821 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/dictsource/ReadMe
